"","Country","year","sex","age","suicides_no","population","suicides.100k.pop","country.year","gdp_for_year....","gdp_per_capita....","generation"
"273","Austria",1997,"female","25-34 years",48,663325,7.24,"Austria1997",212790348405,28325,"Generation X"
"274","Austria",1997,"female","15-24 years",23,477550,4.82,"Austria1997",212790348405,28325,"Generation X"
"275","Austria",1997,"male","5-14 years",2,483890,0.41,"Austria1997",212790348405,28325,"Millenials"
"276","Austria",1997,"female","5-14 years",1,461121,0.22,"Austria1997",212790348405,28325,"Millenials"
"277","Austria",1998,"male","75+ years",165,162132,101.77,"Austria1998",218259904402,28972,"G.I. Generation"
"278","Austria",1998,"male","55-74 years",334,714245,46.76,"Austria1998",218259904402,28972,"Silent"
"279","Austria",1998,"male","35-54 years",407,1114719,36.51,"Austria1998",218259904402,28972,"Boomers"
"280","Austria",1998,"male","25-34 years",166,663510,25.02,"Austria1998",218259904402,28972,"Generation X"
"281","Austria",1998,"female","75+ years",79,374674,21.08,"Austria1998",218259904402,28972,"G.I. Generation"
"282","Austria",1998,"male","15-24 years",99,486438,20.35,"Austria1998",218259904402,28972,"Generation X"
"283","Austria",1998,"female","55-74 years",116,846818,13.7,"Austria1998",218259904402,28972,"Silent"
"284","Austria",1998,"female","35-54 years",116,1103422,10.51,"Austria1998",218259904402,28972,"Boomers"
"285","Austria",1998,"female","25-34 years",45,649694,6.93,"Austria1998",218259904402,28972,"Generation X"
"286","Austria",1998,"female","15-24 years",24,472685,5.08,"Austria1998",218259904402,28972,"Generation X"
"287","Austria",1998,"male","5-14 years",6,484321,1.24,"Austria1998",218259904402,28972,"Millenials"
"288","Austria",1998,"female","5-14 years",2,460861,0.43,"Austria1998",218259904402,28972,"Millenials"
"289","Austria",1999,"male","75+ years",149,167112,89.16,"Austria1999",217185787343,28722,"G.I. Generation"
"290","Austria",1999,"male","55-74 years",329,725044,45.38,"Austria1999",217185787343,28722,"Silent"
"291","Austria",1999,"male","35-54 years",386,1135873,33.98,"Austria1999",217185787343,28722,"Boomers"
"292","Austria",1999,"female","75+ years",108,385369,28.03,"Austria1999",217185787343,28722,"G.I. Generation"
"293","Austria",1999,"male","25-34 years",161,643115,25.03,"Austria1999",217185787343,28722,"Generation X"
"294","Austria",1999,"male","15-24 years",99,485374,20.4,"Austria1999",217185787343,28722,"Generation X"
"295","Austria",1999,"female","55-74 years",122,845401,14.43,"Austria1999",217185787343,28722,"Silent"
"296","Austria",1999,"female","35-54 years",136,1123652,12.1,"Austria1999",217185787343,28722,"Boomers"
"297","Austria",1999,"female","25-34 years",37,633829,5.84,"Austria1999",217185787343,28722,"Generation X"
"298","Austria",1999,"female","15-24 years",25,470179,5.32,"Austria1999",217185787343,28722,"Generation X"
"299","Austria",1999,"male","5-14 years",2,485188,0.41,"Austria1999",217185787343,28722,"Millenials"
"300","Austria",1999,"female","5-14 years",1,461473,0.22,"Austria1999",217185787343,28722,"Millenials"
"301","Austria",2000,"male","75+ years",172,172839,99.51,"Austria2000",196799778883,25922,"G.I. Generation"
"302","Austria",2000,"male","55-74 years",342,730447,46.82,"Austria2000",196799778883,25922,"Silent"
"303","Austria",2000,"male","35-54 years",383,1163122,32.93,"Austria2000",196799778883,25922,"Boomers"
"304","Austria",2000,"male","25-34 years",149,622975,23.92,"Austria2000",196799778883,25922,"Generation X"
"305","Austria",2000,"female","75+ years",92,394864,23.3,"Austria2000",196799778883,25922,"G.I. Generation"
"306","Austria",2000,"male","15-24 years",106,485710,21.82,"Austria2000",196799778883,25922,"Generation X"
"307","Austria",2000,"female","55-74 years",143,840225,17.02,"Austria2000",196799778883,25922,"Silent"
"308","Austria",2000,"female","35-54 years",132,1149412,11.48,"Austria2000",196799778883,25922,"Boomers"
"309","Austria",2000,"female","15-24 years",27,469025,5.76,"Austria2000",196799778883,25922,"Generation X"
"310","Austria",2000,"female","25-34 years",34,617481,5.51,"Austria2000",196799778883,25922,"Generation X"
"311","Austria",2000,"female","5-14 years",4,461175,0.87,"Austria2000",196799778883,25922,"Millenials"
"312","Austria",2000,"male","5-14 years",4,484798,0.83,"Austria2000",196799778883,25922,"Millenials"
"313","Austria",2001,"male","75+ years",151,180006,83.89,"Austria2001",197337879195,25848,"Silent"
"314","Austria",2001,"male","55-74 years",309,735296,42.02,"Austria2001",197337879195,25848,"Silent"
"315","Austria",2001,"male","35-54 years",377,1193029,31.6,"Austria2001",197337879195,25848,"Boomers"
"316","Austria",2001,"male","25-34 years",142,604064,23.51,"Austria2001",197337879195,25848,"Generation X"
"317","Austria",2001,"female","75+ years",93,404458,22.99,"Austria2001",197337879195,25848,"Silent"
"318","Austria",2001,"male","15-24 years",101,488478,20.68,"Austria2001",197337879195,25848,"Millenials"
"319","Austria",2001,"female","55-74 years",129,835836,15.43,"Austria2001",197337879195,25848,"Silent"
"320","Austria",2001,"female","35-54 years",126,1177652,10.7,"Austria2001",197337879195,25848,"Boomers"
"321","Austria",2001,"female","25-34 years",41,600540,6.83,"Austria2001",197337879195,25848,"Generation X"
"322","Austria",2001,"female","15-24 years",18,470456,3.83,"Austria2001",197337879195,25848,"Millenials"
"323","Austria",2001,"female","5-14 years",1,460720,0.22,"Austria2001",197337879195,25848,"Millenials"
"324","Austria",2001,"male","5-14 years",1,484025,0.21,"Austria2001",197337879195,25848,"Millenials"
"325","Austria",2002,"male","75+ years",187,187295,99.84,"Austria2002",213377771504,27772,"Silent"
"326","Austria",2002,"male","55-74 years",322,747406,43.08,"Austria2002",213377771504,27772,"Silent"
"327","Austria",2002,"male","35-54 years",422,1214866,34.74,"Austria2002",213377771504,27772,"Boomers"
"328","Austria",2002,"male","25-34 years",158,586771,26.93,"Austria2002",213377771504,27772,"Generation X"
"329","Austria",2002,"male","15-24 years",99,494122,20.04,"Austria2002",213377771504,27772,"Millenials"
"330","Austria",2002,"female","75+ years",80,410636,19.48,"Austria2002",213377771504,27772,"Silent"
"331","Austria",2002,"female","55-74 years",105,841432,12.48,"Austria2002",213377771504,27772,"Silent"
"332","Austria",2002,"female","35-54 years",129,1197653,10.77,"Austria2002",213377771504,27772,"Boomers"
"333","Austria",2002,"female","25-34 years",30,583877,5.14,"Austria2002",213377771504,27772,"Generation X"
"334","Austria",2002,"female","15-24 years",17,475095,3.58,"Austria2002",213377771504,27772,"Millenials"
"335","Austria",2002,"female","5-14 years",2,460277,0.43,"Austria2002",213377771504,27772,"Millenials"
"336","Austria",2002,"male","5-14 years",2,483732,0.41,"Austria2002",213377771504,27772,"Millenials"
"337","Austria",2003,"male","75+ years",177,193846,91.31,"Austria2003",261695778781,33889,"Silent"
"338","Austria",2003,"male","55-74 years",308,759680,40.54,"Austria2003",261695778781,33889,"Silent"
"339","Austria",2003,"male","35-54 years",371,1231545,30.12,"Austria2003",261695778781,33889,"Boomers"
"340","Austria",2003,"male","25-34 years",118,569434,20.72,"Austria2003",261695778781,33889,"Generation X"
"341","Austria",2003,"female","75+ years",84,412619,20.36,"Austria2003",261695778781,33889,"Silent"
"342","Austria",2003,"male","15-24 years",91,501938,18.13,"Austria2003",261695778781,33889,"Millenials"
"343","Austria",2003,"female","55-74 years",102,851030,11.99,"Austria2003",261695778781,33889,"Silent"
"344","Austria",2003,"female","35-54 years",141,1213566,11.62,"Austria2003",261695778781,33889,"Boomers"
"345","Austria",2003,"female","15-24 years",29,482866,6.01,"Austria2003",261695778781,33889,"Millenials"
"346","Austria",2003,"female","25-34 years",32,567665,5.64,"Austria2003",261695778781,33889,"Generation X"
"347","Austria",2003,"male","5-14 years",3,480502,0.62,"Austria2003",261695778781,33889,"Millenials"
"348","Austria",2003,"female","5-14 years",0,457342,0,"Austria2003",261695778781,33889,"Millenials"
"349","Austria",2004,"male","75+ years",189,201792,93.66,"Austria2004",300904221505,38711,"Silent"
"350","Austria",2004,"male","55-74 years",308,771847,39.9,"Austria2004",300904221505,38711,"Silent"
"351","Austria",2004,"male","35-54 years",347,1248808,27.79,"Austria2004",300904221505,38711,"Boomers"
"352","Austria",2004,"male","15-24 years",110,509514,21.59,"Austria2004",300904221505,38711,"Millenials"
"353","Austria",2004,"male","25-34 years",120,555892,21.59,"Austria2004",300904221505,38711,"Generation X"
"354","Austria",2004,"female","75+ years",73,416777,17.52,"Austria2004",300904221505,38711,"Silent"
"355","Austria",2004,"female","55-74 years",118,860913,13.71,"Austria2004",300904221505,38711,"Silent"
"356","Austria",2004,"female","35-54 years",107,1231774,8.69,"Austria2004",300904221505,38711,"Boomers"
"357","Austria",2004,"female","25-34 years",26,554568,4.69,"Austria2004",300904221505,38711,"Generation X"
"358","Austria",2004,"female","15-24 years",22,491309,4.48,"Austria2004",300904221505,38711,"Millenials"
"359","Austria",2004,"male","5-14 years",2,476337,0.42,"Austria2004",300904221505,38711,"Millenials"
"360","Austria",2004,"female","5-14 years",0,453574,0,"Austria2004",300904221505,38711,"Millenials"
"361","Austria",2005,"male","75+ years",166,210054,79.03,"Austria2005",315974418605,40367,"Silent"
"362","Austria",2005,"male","55-74 years",331,782050,42.32,"Austria2005",315974418605,40367,"Silent"
"363","Austria",2005,"male","35-54 years",364,1266464,28.74,"Austria2005",315974418605,40367,"Boomers"
"364","Austria",2005,"female","75+ years",81,421281,19.23,"Austria2005",315974418605,40367,"Silent"
"365","Austria",2005,"male","25-34 years",102,548943,18.58,"Austria2005",315974418605,40367,"Generation X"
"366","Austria",2005,"male","15-24 years",83,515674,16.1,"Austria2005",315974418605,40367,"Millenials"
"367","Austria",2005,"female","55-74 years",96,869065,11.05,"Austria2005",315974418605,40367,"Silent"
"368","Austria",2005,"female","35-54 years",121,1250028,9.68,"Austria2005",315974418605,40367,"Boomers"
"369","Austria",2005,"female","25-34 years",33,546238,6.04,"Austria2005",315974418605,40367,"Generation X"
"370","Austria",2005,"female","15-24 years",18,497688,3.62,"Austria2005",315974418605,40367,"Millenials"
"371","Austria",2005,"male","5-14 years",3,471447,0.64,"Austria2005",315974418605,40367,"Millenials"
"372","Austria",2005,"female","5-14 years",1,448529,0.22,"Austria2005",315974418605,40367,"Millenials"
"373","Austria",2006,"male","75+ years",171,218168,78.38,"Austria2006",335998557270,42698,"Silent"
"374","Austria",2006,"male","55-74 years",266,791509,33.61,"Austria2006",335998557270,42698,"Silent"
"375","Austria",2006,"male","35-54 years",382,1281251,29.81,"Austria2006",335998557270,42698,"Boomers"
"376","Austria",2006,"female","75+ years",81,425747,19.03,"Austria2006",335998557270,42698,"Silent"
"377","Austria",2006,"male","25-34 years",103,545467,18.88,"Austria2006",335998557270,42698,"Generation X"
"378","Austria",2006,"male","15-24 years",77,517546,14.88,"Austria2006",335998557270,42698,"Millenials"
"379","Austria",2006,"female","55-74 years",91,876832,10.38,"Austria2006",335998557270,42698,"Silent"
"380","Austria",2006,"female","35-54 years",91,1265873,7.19,"Austria2006",335998557270,42698,"Boomers"
"381","Austria",2006,"female","25-34 years",18,542011,3.32,"Austria2006",335998557270,42698,"Generation X"
"382","Austria",2006,"female","15-24 years",16,499388,3.2,"Austria2006",335998557270,42698,"Millenials"
"383","Austria",2006,"male","5-14 years",1,464213,0.22,"Austria2006",335998557270,42698,"Millenials"
"384","Austria",2006,"female","5-14 years",0,441264,0,"Austria2006",335998557270,42698,"Millenials"
"385","Austria",2007,"male","75+ years",170,225285,75.46,"Austria2007",388691445387,49218,"Silent"
"386","Austria",2007,"male","55-74 years",273,800509,34.1,"Austria2007",388691445387,49218,"Silent"
"387","Austria",2007,"male","35-54 years",331,1291260,25.63,"Austria2007",388691445387,49218,"Boomers"
"388","Austria",2007,"female","75+ years",80,428921,18.65,"Austria2007",388691445387,49218,"Silent"
"389","Austria",2007,"male","25-34 years",99,542760,18.24,"Austria2007",388691445387,49218,"Generation X"
"390","Austria",2007,"male","15-24 years",93,517817,17.96,"Austria2007",388691445387,49218,"Millenials"
"391","Austria",2007,"female","55-74 years",109,885212,12.31,"Austria2007",388691445387,49218,"Silent"
"392","Austria",2007,"female","35-54 years",88,1277479,6.89,"Austria2007",388691445387,49218,"Boomers"
"393","Austria",2007,"female","25-34 years",25,539763,4.63,"Austria2007",388691445387,49218,"Generation X"
"394","Austria",2007,"female","15-24 years",15,499804,3,"Austria2007",388691445387,49218,"Millenials"
"395","Austria",2007,"male","5-14 years",2,455269,0.44,"Austria2007",388691445387,49218,"Generation Z"
"396","Austria",2007,"female","5-14 years",0,433193,0,"Austria2007",388691445387,49218,"Generation Z"
"397","Austria",2008,"male","75+ years",200,231083,86.55,"Austria2008",430294287388,54294,"Silent"
"398","Austria",2008,"male","55-74 years",276,811538,34.01,"Austria2008",430294287388,54294,"Silent"
"399","Austria",2008,"male","35-54 years",340,1295943,26.24,"Austria2008",430294287388,54294,"Boomers"
"400","Austria",2008,"female","75+ years",72,430534,16.72,"Austria2008",430294287388,54294,"Silent"
"401","Austria",2008,"male","25-34 years",86,542606,15.85,"Austria2008",430294287388,54294,"Generation X"
"402","Austria",2008,"male","15-24 years",59,519137,11.37,"Austria2008",430294287388,54294,"Millenials"
"403","Austria",2008,"female","55-74 years",82,895882,9.15,"Austria2008",430294287388,54294,"Silent"
"404","Austria",2008,"female","35-54 years",112,1285210,8.71,"Austria2008",430294287388,54294,"Boomers"
"405","Austria",2008,"female","15-24 years",18,500763,3.59,"Austria2008",430294287388,54294,"Millenials"
"406","Austria",2008,"female","25-34 years",18,539635,3.34,"Austria2008",430294287388,54294,"Generation X"
"407","Austria",2008,"female","5-14 years",2,425776,0.47,"Austria2008",430294287388,54294,"Generation Z"
"408","Austria",2008,"male","5-14 years",2,447151,0.45,"Austria2008",430294287388,54294,"Generation Z"
"409","Austria",2009,"male","75+ years",187,235822,79.3,"Austria2009",400172297861,50356,"Silent"
"410","Austria",2009,"male","55-74 years",279,823727,33.87,"Austria2009",400172297861,50356,"Silent"
"411","Austria",2009,"male","35-54 years",332,1297322,25.59,"Austria2009",400172297861,50356,"Boomers"
"412","Austria",2009,"male","25-34 years",99,542799,18.24,"Austria2009",400172297861,50356,"Generation X"
"413","Austria",2009,"female","75+ years",68,430726,15.79,"Austria2009",400172297861,50356,"Silent"
"414","Austria",2009,"male","15-24 years",72,519901,13.85,"Austria2009",400172297861,50356,"Millenials"
"415","Austria",2009,"female","55-74 years",103,908213,11.34,"Austria2009",400172297861,50356,"Silent"
"416","Austria",2009,"female","35-54 years",101,1289816,7.83,"Austria2009",400172297861,50356,"Boomers"
"417","Austria",2009,"female","25-34 years",18,539304,3.34,"Austria2009",400172297861,50356,"Generation X"
"418","Austria",2009,"female","15-24 years",11,501225,2.19,"Austria2009",400172297861,50356,"Millenials"
